Time[ms],Realtime Tick,Goal Position,Present Position
36903,6770,2096,2098
36943,6810,2172,2106
36983,6850,2172,2138
37023,6890,2172,2157
37063,6930,2172,2167
37103,6970,2172,2181
37144,7011,2172,2189
37184,7051,2172,2189
37223,7090,2172,2189
37263,7130,2172,2188
37303,7170,2172,2188
37344,7211,2172,2188
37383,7250,2172,2188
37423,7290,2175,2188
37463,7330,2175,2188
37518,7385,2188,2189
37543,7410,2188,2189
37583,7450,2188,2189
37623,7490,2188,2189
37663,7530,2188,2189
37703,7570,2188,2189
37743,7610,2188,2189
37783,7650,2188,2189
37823,7690,2188,2188
37863,7730,2188,2189
37903,7770,2188,2189
37943,7810,2188,2189
37983,7850,2188,2189
38023,7890,2220,2193
38063,7930,2220,2202
38103,7970,2220,2206
38143,8010,2234,2214
38183,8050,2234,2225
38223,8090,2234,2232
38263,8130,2234,2234
38303,8170,2234,2233
38343,8210,2234,2233
38383,8250,2234,2233
38423,8290,2234,2233
38463,8330,2234,2233
38503,8370,2234,2233
38543,8410,2234,2233
38583,8450,2234,2234
38623,8490,2237,2233
38663,8530,2237,2233
38718,8585,2268,2238
38743,8610,2268,2246
38783,8650,2268,2256
38823,8690,2273,2262
38863,8730,2273,2271
38903,8770,2273,2277
38943,8810,2273,2278
38983,8850,2273,2278
39023,8890,2273,2278
39063,8930,2273,2278
39103,8970,2273,2278
39143,9010,2273,2278
39183,9050,2273,2279
39223,9090,2273,2278
39263,9130,2273,2278
39303,9170,2273,2278
39343,9210,2273,2278
39383,9250,2273,2278
39423,9290,2273,2278
39463,9330,2273,2278
39503,9370,2273,2278
39543,9410,2273,2278
39583,9450,2273,2278
39623,9490,2273,2278
39663,9530,2273,2278
39703,9570,2273,2278
39743,9610,2259,2278
39783,9650,2259,2277
39823,9690,2246,2275
39863,9730,2246,2271
39903,9770,2246,2269
39943,9810,2232,2264
39983,9850,2232,2255
40023,9890,2232,2249
40063,9930,2232,2245
40103,9970,2232,2241
40143,10010,2232,2237
40183,10050,2232,2236
40223,10090,2218,2234
40263,10130,2218,2233
40303,10170,2218,2233
40343,10210,2204,2230
40383,10250,2204,2223
40423,10290,2189,2216
40463,10330,2189,2207
40503,10370,2189,2198
40543,10410,2189,2191
40583,10450,2189,2189
40623,10490,2175,2186
40663,10530,2175,2185
40717,10584,2145,2181
40743,10610,2145,2176
40783,10650,2145,2168
40822,10689,2130,2159
40862,10729,2130,2146
40903,10770,2130,2133
40943,10810,2115,2123
40982,10849,2115,2113
41022,10889,2100,2108
41063,10930,2100,2106
41103,10970,2100,2106
41142,11009,2085,2104
41183,11050,2085,2104
41223,11090,2070,2101
41262,11129,2070,2095
41317,11184,2055,2083
41343,11210,2055,2076
41382,11249,2055,2065
41422,11289,2055,2054
41462,11329,2055,2049
41502,11369,2055,2048
41543,11410,2055,2048
41582,11449,2055,2049
41623,11490,2055,2049
41662,11529,2055,2050
41702,11569,2055,2049
41743,11610,2055,2049
41783,11650,2055,2048
41823,11690,2055,2049
41863,11730,2055,2049
41902,11769,2055,2049
41943,11810,2055,2049
41983,11850,2055,2049
42023,11890,2055,2049
42063,11930,2055,2049
42102,11969,2055,2048
42142,12009,2055,2049
42183,12050,2055,2049
42222,12089,2055,2049
42262,12129,2055,2049
42302,12169,2055,2049
42342,12209,2055,2049
42383,12250,2055,2049
42422,12289,2055,2049
42463,12330,2055,2049
42502,12369,2055,2049
42542,12409,2055,2049
42582,12449,2055,2049
42622,12489,2055,2049
42662,12529,2055,2049
42702,12569,2055,2049
42743,12610,2055,2049
42782,12649,2055,2049
42822,12689,2055,2049
42862,12729,2055,2049
42902,12769,2055,2049
42942,12809,2055,2049
42982,12849,2055,2049
43022,12889,2055,2049
43062,12929,2055,2049
43102,12969,2055,2049
43143,13010,2055,2049
43182,13049,2055,2049
43222,13089,2055,2048
43262,13129,2055,2049
43302,13169,2055,2049
43342,13209,2055,2049
43382,13249,2055,2049
43422,13289,2055,2049
43462,13329,2055,2049
43502,13369,2055,2049
